account_id,company_name,company_size,industry,contract_type,acv_usd,tenure_months,seats_purchased,seats_active_last_30d,seat_utilization_rate,logins_last_30d,admin_logins_last_30d,features_adopted,mfa_enabled_pct,api_calls_last_30d,support_tickets_last_90d,critical_tickets_last_90d,nps_score,qbr_attendance_rate,exec_sponsor_changed_last_180d,days_since_last_login,discount_pct,payment_delays_last_year,expansion_revenue_last_year_usd,churned
7b6116c1-4c8f-408c-8046-e69e1cf58b18,Davis-West,654,Manufacturing,Multi-year,59590,61,55,34,0.618,319,9,10,85.7,81,4,0,8.0,0.76,True,16,8.9,0,0,0
9001369b-20ab-480f-b2b6-246bb203aa8e,"Tate, Ortega and Lopez",1033,Finance,Annual,45704,9,375,198,0.528,30,1,3,0.0,359,6,1,,0.12,False,5,24.7,0,0,0
ea5cbefc-392e-4717-8af5-f079f072c0f8,Harmon PLC,291,Healthcare,Monthly,35889,17,53,32,0.604,395,37,3,38.9,213,0,0,7.0,0.36,False,10,25.8,0,0,0
fd0abfa4-a9b8-4b58-9cac-c5927c64e2ce,Powell LLC,147,Healthcare,Annual,12966,39,27,18,0.667,145,13,8,33.3,184,3,0,8.0,0.41,False,0,10.1,0,0,0
84a4f54f-a120-4d66-8370-66745f710c75,"Nunez, Petty and Reed",340,Tech,Annual,37357,15,30,29,0.967,394,25,11,40.3,1358,1,0,10.0,1.0,False,1,21.8,0,8624,0
d177dcc3-b958-4a01-b0d6-2e04fddc0fed,"Johnson, Paul and Lynch",7374,Media,Annual,176100,16,1771,442,0.25,5890,396,6,54.4,2934,2,0,4.0,0.69,False,16,9.6,1,0,0
c21fd651-741c-481c-b91b-6938c6288bc9,"Johnson, Clark and Horton",1335,Manufacturing,Annual,125283,23,615,12,0.02,0,0,0,32.2,280,4,0,4.0,0.19,True,53,9.7,0,10999,1
324c5504-610f-46cb-bb19-ef157a3345d2,Buckley-Evans,900,Media,Multi-year,56172,38,393,181,0.461,1437,93,9,47.6,2976,5,0,,0.62,False,4,11.1,0,0,0
d8f823b3-53ba-448c-9eb7-695f421c4633,Weber-Willis,227,Healthcare,Annual,31178,29,45,28,0.622,201,6,5,74.3,290,2,1,,0.42,False,0,16.4,1,0,1
6a66c798-ee34-40fa-841e-b72e05a18e3e,Brown LLC,1812,Healthcare,Annual,108517,62,341,225,0.66,0,0,6,7.1,841,12,0,8.0,0.72,False,55,17.0,0,0,0
88deeedd-4aa1-479a-a86e-f0c9d4739bed,Randolph LLC,149,Tech,Annual,21419,27,66,38,0.576,315,17,7,52.8,798,5,0,10.0,0.56,False,1,6.4,2,3680,0
e51e2d09-61c6-4dc9-9517-43c76768967a,Johnson-Turner,119,Healthcare,Annual,20123,30,46,20,0.435,144,9,5,12.0,225,3,0,6.0,0.41,False,3,16.1,0,0,0
4faabd4f-caeb-4839-82b0-a07260959e75,Gutierrez LLC,360,Retail,Annual,42327,23,51,33,0.647,256,15,10,56.8,1656,0,0,,0.52,False,0,8.5,0,0,0
498fb098-c432-48ac-8c36-2f52a9a19e86,Johnston Group,5710,Finance,Monthly,137507,32,2594,443,0.171,797,56,3,48.0,391,5,0,5.0,0.1,False,12,19.7,0,0,1
772d7cab-a40a-4818-bbfc-f6ff00c280d9,White LLC,5365,Tech,Annual,222741,17,2470,1321,0.535,9207,530,2,77.5,689,3,0,4.0,0.37,False,19,25.5,2,0,1
aeb4f0de-728a-4e5e-9c23-b3b6d387ef5a,"Snyder, Jackson and Hancock",405,Finance,Monthly,56833,34,82,56,0.683,592,39,8,47.3,639,2,0,7.0,0.67,False,1,7.7,0,0,0
5f64c5f0-c279-41df-bfa4-2d71232941b3,"Atkins, Martinez and Buchanan",317,Tech,Annual,40712,14,143,75,0.524,661,40,1,43.7,838,2,0,7.0,0.42,False,0,9.1,2,0,1
11bc1133-708d-4dcc-afb1-dedc25fd9849,Patterson PLC,109,Finance,Monthly,15885,54,38,12,0.316,32,0,0,0.0,103,8,1,2.0,0.29,False,13,8.0,1,0,1
0080aeee-44f9-4abc-b95f-007f6adfa943,Aguilar-Smith,725,Retail,Annual,61173,25,322,248,0.77,2479,150,8,80.4,2767,0,0,8.0,1.0,False,8,5.1,0,0,0
49229474-7bd4-477d-b766-ad0e1d29cba7,"Kennedy, Morrison and Brown",795,Telecom,Annual,52130,69,178,145,0.815,2218,138,9,73.0,16693,3,0,10.0,0.75,False,1,16.7,0,0,0
a526406d-45a5-4cdf-9b4c-a994303999ed,"Adkins, Wiley and Frank",1585,Tech,Annual,86986,53,363,245,0.675,2179,124,5,53.6,1555,8,0,6.0,0.41,False,2,12.9,0,0,0
debce6d5-775c-44a2-94ef-39346ce286d8,Atkins LLC,1811,Tech,Annual,61445,30,500,143,0.286,1739,91,1,34.9,383,5,0,2.0,0.08,True,1,13.4,3,0,1
7d0cad03-2e85-412f-88f1-4f7acd3c295f,Hamilton-Guerrero,535,Finance,Annual,82569,40,90,55,0.611,820,40,8,40.3,826,1,0,7.0,0.85,False,2,6.0,0,0,0
5e577be8-fe41-4c1c-ba35-c0d9480050ac,"Leblanc, Olson and Rogers",1226,Tech,Annual,169584,34,358,111,0.31,0,0,0,23.3,132,5,1,4.0,0.1,False,71,11.9,2,0,0
521da473-e83a-4685-9008-b4f740d90b7e,Harris Ltd,308,Manufacturing,Monthly,25758,9,86,55,0.64,130,13,5,33.4,484,2,0,,0.49,False,6,4.9,0,8225,0
6c333b68-cf07-4d63-8a3a-579125cfcae3,"Garcia, Davis and Castaneda",1201,Tech,Annual,105769,29,162,60,0.37,104,5,1,21.5,157,5,1,5.0,0.3,False,29,19.1,0,0,0
dfcde6f4-e280-4277-900b-5c1df9109aad,"Baker, Ryan and Webb",381,Telecom,Monthly,69482,28,173,59,0.341,0,0,1,39.4,450,8,2,3.0,0.18,False,68,12.9,3,8416,0
f67bb78f-4d6e-4a82-bb03-bcee10621c1e,Jones-Gill,1103,Education,Annual,50032,23,107,63,0.589,560,23,4,76.6,304,1,1,5.0,0.54,False,8,16.3,1,9249,0
808649ff-a37c-4024-8152-737e0a7e7df3,"Wade, Kelley and Perez",1009,Healthcare,Annual,29338,36,451,262,0.581,1599,97,8,37.5,1579,3,0,6.0,0.71,False,12,2.9,0,0,1
2599ffb2-f7bc-4d62-8104-b657d764aa9b,Rivas Group,717,Media,Annual,103960,30,209,114,0.545,268,12,4,45.2,446,2,1,,0.57,False,6,12.5,1,0,0
b873f6d7-925a-4a31-a6e5-b04c1e01fcfa,"Nash, Kent and Perry",1594,Retail,Annual,91151,31,425,281,0.661,3582,216,6,52.8,4184,2,0,8.0,0.7,False,7,10.3,0,0,0
a72304ec-7662-453c-b01d-1a866cf7901e,Harris-Andersen,118,Telecom,Annual,15594,67,51,31,0.608,147,16,6,35.4,725,7,2,5.0,0.36,False,28,6.0,1,0,1
8ac48734-0474-42e2-baab-fb611de12ca0,Callahan-Rodriguez,206,Finance,Annual,27328,27,52,43,0.827,580,37,10,49.1,235,3,0,9.0,1.0,False,8,21.1,0,6057,0
1e387d80-4280-4cc7-ab1a-7774caa1b4e3,Kramer PLC,494,Telecom,Multi-year,39100,45,92,46,0.5,371,26,6,85.4,408,2,0,8.0,0.66,True,7,10.8,0,7201,0
2ddf730d-e2b9-4422-922e-f1a3a09b1d0e,Perez and Sons,136,Tech,Monthly,68280,24,16,6,0.375,33,4,6,35.5,69,8,0,5.0,0.07,False,42,2.0,1,0,0
b8b9303e-d7bf-4cbb-95b2-8e008a8da7fd,Cole PLC,425,Finance,Monthly,33489,68,153,45,0.294,436,26,5,58.8,323,6,2,,0.57,False,36,0.0,1,0,0
d83bb5c6-bfa9-496a-982d-3104f68c62b3,Williams-Bowen,440,Media,Monthly,48194,39,187,23,0.123,117,3,1,30.2,330,8,1,6.0,0.33,False,45,16.7,0,0,1
6688360a-fe2d-4256-8bee-f04eadb28555,"Mason, Jackson and Anderson",2809,Finance,Multi-year,215615,30,785,725,0.924,10799,632,7,93.4,864,5,1,,0.99,False,16,15.1,3,59534,0
03bdd0fa-87c2-49ec-b90c-2d0e7bc8631f,"Deleon, Steele and Ruiz",778,Tech,Multi-year,99609,16,138,95,0.688,756,54,4,74.1,318,3,0,8.0,0.67,False,1,17.1,1,12659,0
eac20604-d2a6-4d28-9e7c-f24224ab43c9,Hoffman-Henry,2064,Tech,Annual,165684,69,977,256,0.262,0,0,0,45.7,534,8,3,3.0,0.32,False,40,25.5,0,0,0
8636971a-53d5-470a-82c5-75c2aa031d45,"Green, Ferguson and Potts",927,Tech,Monthly,55765,51,316,160,0.506,499,32,1,60.2,1542,4,1,,0.44,False,21,16.5,0,0,0
5b3043aa-ea9e-47b2-9fb2-6d8910789f95,"Graham, Nunez and Allen",369,Finance,Annual,35798,15,109,35,0.321,0,0,5,52.2,133,5,0,5.0,0.64,False,50,12.0,2,0,0
29430243-ad6f-4dd6-9543-f50992ee56ef,"Rivera, Hansen and Wagner",771,Healthcare,Annual,24806,7,313,219,0.7,3937,235,9,54.4,2658,0,0,10.0,0.83,False,3,8.4,0,0,0
8306766d-db27-4f07-9cb4-4fd1ccf1ddf9,Jordan PLC,1484,Healthcare,Monthly,85110,21,297,65,0.219,81,8,0,39.4,183,10,2,3.0,0.32,False,16,16.2,2,17372,1
231b0b12-1206-49cf-9d63-dde447fcf3b0,Davis-Ballard,2472,Education,Annual,120667,12,943,192,0.204,1396,84,5,89.5,506,11,3,4.0,0.49,False,4,11.0,1,0,1
92aefcc3-da1c-42bf-9755-d5823a547631,Bennett LLC,575,Tech,Annual,66790,23,119,99,0.832,1643,102,9,69.2,4641,1,0,9.0,0.88,False,2,9.7,0,3694,0
dffbbaeb-52b6-4072-8c6e-016e511e5008,White-James,109,Education,Annual,37534,43,18,15,0.833,194,11,11,44.6,322,0,0,10.0,0.7,False,0,13.2,0,0,0
796978a9-4dcf-4bd7-b965-205b6ff2e9fe,Long LLC,101,Retail,Annual,23239,50,16,8,0.5,96,3,4,4.4,35,2,1,8.0,0.52,False,7,18.1,3,0,0
33c6a565-da3d-4543-b24d-66aedac41908,Munoz Ltd,464,Manufacturing,Annual,66983,6,208,97,0.466,903,52,5,31.1,735,3,1,7.0,0.71,False,6,10.8,0,0,0
2f8814aa-6690-4a4f-9ef2-0ec2a54e1abb,Petty LLC,51,Manufacturing,Annual,11523,9,21,10,0.476,108,3,7,23.0,28,0,0,9.0,1.0,False,17,0.0,0,0,0
be94ef78-2eae-4804-8cbb-f4fe48beeeec,Hester LLC,4792,Media,Monthly,296126,12,689,76,0.11,33,2,0,38.9,101,8,3,7.0,0.0,True,15,11.3,3,0,1
69af41e9-0ed8-41e0-bfc6-7c9b465e55f7,Boone and Sons,1283,Tech,Monthly,80711,29,105,27,0.257,168,9,0,2.0,46,9,4,1.0,0.0,False,47,14.6,1,0,1
cab12120-87b0-44a3-8947-cb6e75012968,Brooks-Ali,331,Retail,Multi-year,56247,53,40,21,0.525,182,10,3,11.2,420,3,0,7.0,0.52,True,8,8.1,0,0,0
cdf1c6b6-72a7-4f66-9a4b-8010ce6ef3ca,Noble-Copeland,196,Media,Monthly,35906,24,37,28,0.757,323,19,9,65.5,1822,0,0,,0.83,False,1,13.1,0,0,0
a6efbfe2-4ff4-4360-85cb-a05b87597417,Parker Group,2061,Manufacturing,Annual,124949,6,669,276,0.413,428,24,5,14.0,859,4,1,4.0,0.64,False,3,9.4,0,21056,1
7b22020c-8329-46fe-9233-3d9d447c2cf0,Flores-Valdez,195,Tech,Monthly,14010,32,68,33,0.485,242,10,7,51.1,884,3,0,8.0,0.53,False,0,9.2,0,0,0
4e350886-43c7-49b9-8cf1-5ce1b990c329,Walker-Sanders,217,Retail,Monthly,42842,18,22,12,0.545,118,10,10,92.4,199,2,0,,0.72,False,10,13.5,0,0,0
dcade843-55f2-4848-9373-b8e3cfa683bc,Davis Group,286,Education,Annual,37981,18,73,68,0.932,1173,66,12,76.6,1166,0,0,9.0,1.0,False,0,2.6,0,11165,0
3e8c650e-fef0-4c4b-921f-9002754780e9,"Johnson, King and Scott",754,Finance,Monthly,77363,29,214,115,0.537,418,28,4,58.9,383,5,0,7.0,0.36,False,11,20.2,0,0,1
b337b88e-edc7-4fb4-b547-1cf01b1b47a7,"Parker, Erickson and Conley",1317,Retail,Annual,92530,37,219,107,0.489,685,44,6,63.6,618,5,0,6.0,0.69,False,3,23.5,2,0,1
238f3caf-e8a3-4c09-a628-8a9076c3c4dd,"Preston, Hardy and Cox",2470,Education,Annual,144575,49,935,682,0.729,13735,865,12,28.2,10835,0,0,10.0,1.0,False,0,10.9,0,53627,0
8bdbdc32-fb9b-4557-b2cc-868e00ba02ac,Olsen-Bailey,2100,Healthcare,Annual,181694,54,667,264,0.396,2253,149,0,0.0,227,4,0,,0.31,False,14,19.4,2,0,0
febfed08-3aa8-4edd-9e47-c44a0abea061,Lopez LLC,666,Tech,Annual,44856,45,252,226,0.897,2034,133,9,68.9,2262,4,0,9.0,0.75,False,12,15.6,0,0,0
6a5e9b4d-4735-4501-b6eb-1967e7427347,"King, Cooper and Mitchell",2044,Healthcare,Annual,128111,41,745,234,0.314,583,48,4,56.6,1085,3,1,8.0,0.31,True,10,16.3,1,11986,0
c80acab9-7393-4942-a257-d5c84c80e98b,Watson Ltd,318,Retail,Multi-year,25495,8,144,66,0.458,494,34,7,58.2,147,2,1,9.0,0.53,False,6,4.0,0,0,0
64eb8953-01cf-4161-9df2-daff21683264,Scott-Gamble,90,Finance,Multi-year,20549,39,32,16,0.5,133,7,4,47.8,66,2,0,6.0,0.72,False,9,14.8,0,0,0
edf024b9-bd40-4d28-88b1-151ff21b4c1a,Jimenez-Bolton,318,Manufacturing,Monthly,38474,23,130,53,0.408,294,18,2,22.3,159,5,1,,0.35,False,7,15.2,1,0,1
09fa577d-8745-486d-8e68-585e70024377,Howard-English,274,Healthcare,Annual,24723,53,77,25,0.325,51,4,5,45.4,30,3,2,5.0,0.53,False,11,4.0,1,0,0
fae60792-e99f-475d-91f7-45b506c7b401,Garcia Ltd,332,Media,Annual,37069,17,52,21,0.404,234,16,7,69.3,597,3,0,8.0,0.93,False,12,0.0,0,0,0
3add23b6-f5d3-476c-9cce-1a8827fb83fd,"Lucas, Robinson and Barnett",232,Education,Annual,22938,22,21,18,0.857,182,14,7,45.4,222,2,0,,1.0,False,1,9.3,0,0,0
af495fd8-7de9-47b9-b8b1-2c663a8be463,"Martinez, Schneider and Smith",401,Education,Monthly,34378,16,108,60,0.556,359,19,4,28.4,78,6,0,9.0,0.7,True,31,4.9,2,11545,1
60583ed7-580d-43a5-a4c6-b69636655861,Hernandez-Gates,1316,Healthcare,Monthly,94027,18,539,403,0.748,1872,113,4,21.4,5757,2,0,6.0,0.72,False,1,16.7,0,31903,0
0e44ec23-7dbd-420c-9e37-5430bd106805,Henry LLC,4389,Tech,Annual,187114,61,1372,903,0.658,13027,794,5,30.5,4395,2,0,8.0,0.74,False,2,10.2,0,0,0
42dbbfe0-a7f7-4329-aee1-5ded1017583d,"Scott, Dennis and Hill",100,Manufacturing,Monthly,8062,16,6,3,0.5,23,1,4,24.7,4,2,1,5.0,0.22,False,41,6.0,2,0,0
891724eb-8e5c-4091-a576-7c598a4e8494,Johnson-Morrow,161,Tech,Annual,26824,27,25,16,0.64,198,10,7,56.4,156,1,0,7.0,0.68,False,5,9.8,0,0,0
3dfea554-749b-44ee-85a7-9a5e1280ad98,Dickson-Lynch,278,Healthcare,Multi-year,28431,17,69,43,0.623,599,38,7,85.6,2734,1,0,7.0,0.65,False,0,0.0,0,8794,0
0f0926a2-0d80-4d7a-9d29-09969a804039,"Leonard, Paul and Rivera",1544,Tech,Annual,76081,27,357,342,0.958,7814,462,12,64.0,9068,0,0,10.0,1.0,False,3,12.0,0,15038,0
7e853143-5f2f-4192-b7c1-dac91ad74dae,"Watkins, Sanchez and Ferguson",531,Healthcare,Annual,30152,32,193,135,0.699,1283,60,4,17.9,445,1,0,7.0,0.76,True,4,0.6,1,0,0
8108acec-406f-48a3-a2b4-bc93c3961fed,"King, Torres and Snyder",300,Manufacturing,Annual,32995,39,39,17,0.436,154,8,5,48.0,201,5,2,7.0,0.6,False,17,13.8,0,0,0
739d6936-040e-40e4-b32f-c40d082e6fc9,"Perez, Lewis and Gonzales",1463,Finance,Annual,70526,25,317,278,0.877,2602,162,9,46.7,1376,7,0,7.0,0.83,False,1,26.6,0,0,0
325dfab8-1ddc-4a18-befd-ac2fc0ea4bdb,Curtis Group,1905,Finance,Annual,169524,64,555,356,0.641,1874,107,6,86.9,18485,4,0,6.0,0.74,False,6,26.7,1,0,0
799f5993-cd5d-438a-96e2-0e1e2e3fa47e,Moran and Sons,652,Tech,Multi-year,26589,7,321,92,0.287,248,21,2,59.4,478,2,1,6.0,0.7,False,4,8.9,0,0,1
9d377abe-4c3a-4b28-b5cc-1af3727172eb,Scott-Mcintyre,271,Finance,Annual,21498,16,126,71,0.563,1077,54,5,55.1,836,2,0,7.0,0.25,False,36,16.4,0,0,0
731d0961-feda-4049-bf2c-b795d0c84cf6,"Flores, Watson and Patrick",895,Healthcare,Annual,42849,15,198,113,0.571,1041,67,3,24.4,199,4,0,9.0,0.69,False,14,11.4,0,2402,0
0e345002-f4b5-456d-87c1-689e72654d19,Burton-Allen,515,Education,Monthly,51532,12,103,45,0.437,499,20,7,26.5,227,3,0,,0.32,False,7,18.6,0,0,1
9d298653-3822-4d21-9e90-4449e17bd0b6,Sweeney-Butler,510,Media,Multi-year,73858,37,243,122,0.502,1040,64,5,66.3,245,8,1,,0.66,False,11,6.0,1,0,1
9ccc604f-206d-4fbd-b3e5-e9541306535a,"Roberson, Smith and Mcintosh",379,Telecom,Annual,47277,15,166,98,0.59,807,60,6,43.2,560,1,0,,0.61,False,7,10.6,1,0,0
a00a44ae-f3e7-4435-a30c-7feb8fe16842,Anthony-Rush,1840,Tech,Annual,64386,1,680,630,0.926,5276,280,10,12.7,9447,2,0,9.0,0.83,False,12,12.2,0,0,0
aff09a58-2905-4877-8630-96c790066041,Wagner-Sanchez,876,Finance,Annual,53827,30,289,136,0.471,377,27,5,80.2,472,5,0,5.0,0.41,False,25,15.8,0,0,0
2cde345c-c18f-4a91-8363-d3bc5fb043a7,"Briggs, Jones and Jackson",2078,Healthcare,Monthly,77639,65,785,183,0.233,19,0,1,26.5,333,10,3,4.0,0.16,False,77,11.5,1,0,1
7d1fa383-d506-483c-a3f5-a5df1026c95c,"Flores, Lane and Vargas",2893,Retail,Annual,160351,2,1069,174,0.163,0,0,1,40.4,1991,2,1,2.0,0.34,True,31,12.8,3,0,1
6eb07f6c-3f27-4602-9eaa-096ef007fc66,"Rodriguez, Campbell and Pennington",1102,Manufacturing,Multi-year,61273,36,470,182,0.387,937,44,4,46.7,74,6,4,3.0,0.38,False,11,9.1,4,0,0
25839e5c-7b55-45d5-ab9a-7050e9155789,"Gomez, Perez and Jarvis",381,Education,Monthly,22039,47,143,53,0.371,2,0,5,31.5,434,3,1,,0.16,True,6,1.9,2,0,1
1757cbf9-24b6-44e7-9c38-c84ccb8e39b0,Dunn and Sons,2089,Healthcare,Monthly,136019,17,716,339,0.473,1632,94,4,76.4,1840,3,0,5.0,0.47,False,4,16.6,2,0,0
0fe30d34-3db1-427a-8ac1-bbc2d7b4d5c1,Anderson Inc,1110,Retail,Monthly,122097,32,523,235,0.449,1583,87,1,34.7,490,5,1,,0.09,False,47,11.2,1,0,0
7a037dc8-6454-4bef-95b9-7eb395155753,"Ross, Wang and Holland",11657,Telecom,Monthly,281174,28,5517,2201,0.399,28136,1662,2,42.2,6604,8,1,5.0,0.36,True,4,15.7,0,0,0
5d604ab7-a84f-42d0-95c3-87a6cce814a1,Davies-Turner,936,Tech,Multi-year,69782,38,222,107,0.482,561,29,4,96.0,693,5,2,9.0,0.69,False,2,0.0,1,0,0
5c9f69b4-1117-47f6-87da-6384df7c49e0,"Leach, Haynes and Rasmussen",1433,Education,Annual,47004,18,716,223,0.311,1787,95,2,10.7,2181,5,0,8.0,0.58,False,3,10.8,2,0,0
b068247a-e411-4d4c-b316-130b37c014a0,Davis-Carlson,915,Manufacturing,Multi-year,28786,19,208,187,0.899,2375,143,8,66.5,1432,2,0,10.0,1.0,False,0,7.8,0,0,0
fa125ad5-2af3-4487-9f89-e440c3020604,Johnson-Miranda,596,Tech,Multi-year,24210,33,97,57,0.588,592,39,9,63.6,765,4,0,7.0,0.79,True,3,14.5,0,0,0
a4a97795-f49e-44a5-a112-dde0ab90c23e,Jackson-Snow,500,Media,Annual,44841,25,72,46,0.639,332,23,5,61.8,45,3,0,6.0,0.9,True,2,7.8,0,5004,0
a1977ece-a662-4b0c-b3d1-c97ef2d6a1ce,Mcclain LLC,919,Education,Annual,58151,51,95,59,0.621,281,12,4,88.1,905,1,1,,0.59,True,11,9.3,0,0,0
f417fe49-c50a-4e6c-a5c0-45b525cb24cb,Diaz LLC,1180,Manufacturing,Annual,95078,27,253,132,0.522,1120,59,7,49.1,973,5,0,,0.8,False,3,6.2,0,0,0
4d284117-d044-42b9-815b-472339a2720a,Tucker Ltd,2368,Tech,Annual,107239,34,1150,859,0.747,10118,592,8,31.2,1741,1,0,,0.7,False,4,10.7,0,0,0
d836df2a-4caa-4c6c-b879-9bcf9b72975a,Velasquez-Williams,934,Tech,Annual,98596,19,183,96,0.525,899,53,8,61.1,2903,1,0,7.0,0.71,False,2,9.8,1,0,0
2f805b25-f818-48cb-8de8-0ecb0a3b7569,Garcia-Booker,400,Manufacturing,Annual,56601,19,186,70,0.376,145,8,2,37.4,469,7,0,8.0,0.65,False,5,13.2,1,0,0
ab5e65e0-7d7b-4a7c-921d-d4e70f11fc05,"Kelley, Franklin and Schultz",464,Tech,Annual,38367,42,46,22,0.478,137,13,6,74.2,203,4,1,7.0,0.86,False,14,7.8,0,7480,0
26b878cb-3522-41bd-b12f-9cb091fc939a,Matthews-Ford,155,Tech,Annual,15134,45,18,2,0.111,5,0,0,40.3,2,3,0,,0.4,True,13,0.0,1,0,1
d31587ce-6b1d-4364-ac1f-3c6512ff617c,Delgado PLC,4135,Finance,Monthly,75349,8,510,203,0.398,1144,75,6,51.3,506,3,0,9.0,0.69,False,10,8.0,0,28637,0
ae94409d-5ae1-4051-bdc8-3e919da172bd,Stanton LLC,367,Tech,Annual,67282,22,109,76,0.697,531,36,7,44.8,365,2,0,9.0,0.56,False,4,13.6,0,0,0
64ed99f5-143e-4c3f-b545-4a471834d9e9,Smith-Jimenez,1928,Manufacturing,Annual,70371,34,957,586,0.612,4693,272,5,57.8,62090,6,2,,0.54,False,14,6.1,1,0,0
a49efda1-999d-46e4-a008-44ebd7ef78d2,"Avery, Chandler and Brooks",902,Healthcare,Annual,35746,3,128,128,1.0,1920,119,11,74.0,1597,0,0,9.0,0.97,False,1,21.3,0,0,0
f04e5128-fd23-47bc-a5de-3944a2cd10e4,Wells Ltd,929,Tech,Annual,69732,22,186,49,0.263,192,14,2,6.0,454,3,1,,0.37,True,25,25.5,1,0,0
8e18a4df-3122-4f0a-8fdc-29bfeb783d4e,"Massey, Nelson and Hammond",585,Healthcare,Annual,27666,85,254,135,0.531,1647,111,5,19.8,2358,3,0,6.0,0.73,False,2,6.7,0,0,0
a32218bf-53b4-43a0-b707-5cee0e5714b9,Clark-Bryan,280,Tech,Annual,33942,13,81,37,0.457,283,23,8,56.7,1588,1,0,6.0,0.64,False,16,17.2,2,4794,0
065c55e3-e31d-452c-b9bc-7045d4c8aa28,"Ballard, Clark and Hall",229,Tech,Annual,24977,12,47,20,0.426,100,4,5,23.6,228,2,0,7.0,0.62,False,13,6.9,1,0,0
c8d9b231-9fa5-43b4-bbce-3da238d97ad7,"Webb, Schmidt and Davidson",4453,Healthcare,Annual,245308,24,1070,528,0.493,4343,246,7,22.2,1067,4,0,,0.59,True,31,13.6,0,0,0
d2facea8-070b-4a98-a77f-21dfaa4ab3d4,Walter LLC,754,Healthcare,Monthly,81627,26,287,164,0.571,954,60,6,57.3,863,5,0,,0.5,False,12,23.9,1,5436,1
79991348-75f4-4fe3-a706-c7af2c38ad6c,Decker PLC,2293,Finance,Monthly,176999,20,489,327,0.669,4883,263,9,34.0,1717,1,0,,0.52,False,10,16.9,0,0,0
e06a4687-e739-4ef1-a8ac-7515bda0c869,"Hill, Martin and Perez",3052,Retail,Annual,146772,46,1062,670,0.631,9113,565,10,60.6,15285,0,0,8.0,0.96,False,2,11.7,0,13030,0
ee5e9a5d-304d-4284-a3f5-5e0432186caa,"Gutierrez, Page and Welch",423,Finance,Annual,29293,5,174,116,0.667,450,27,5,64.0,1912,4,1,4.0,0.82,False,21,13.7,1,0,0
daf0a0f3-b1c8-4bd0-bd9d-2a633919e367,Small-Smith,1060,Retail,Annual,47328,12,80,57,0.712,677,49,8,32.7,1429,2,0,7.0,0.94,False,2,10.1,0,0,0
ac774c56-110f-4ae5-b8a6-9c4db5146af8,Gonzalez-Wilson,699,Finance,Monthly,45139,22,271,128,0.472,258,11,5,53.5,1556,7,1,4.0,0.36,False,34,5.2,2,0,0
9a5daffc-c7b3-4941-afa6-bbdde6c1cbee,Simmons-Guzman,186,Manufacturing,Multi-year,56003,53,88,65,0.739,986,58,6,70.8,6427,1,0,10.0,1.0,False,5,11.1,0,0,0
1ffc1828-3325-4273-9907-0ff13fc0def0,"Roth, Williams and Thompson",542,Retail,Annual,43368,16,47,23,0.489,105,11,3,18.2,321,5,1,6.0,0.26,True,3,8.2,0,0,1
9a2dc751-7c9a-411c-83e7-279c79cc645d,"Bauer, Scott and Walker",1269,Tech,Annual,85135,11,110,84,0.764,1250,99,9,94.6,250,2,0,9.0,0.93,False,5,16.9,0,21309,0
236aa78f-bf4c-4115-95fe-ed44b8bb8635,"Smith, Goodwin and Martin",384,Manufacturing,Annual,71527,3,126,107,0.849,1538,90,12,52.3,1223,0,0,10.0,0.91,False,2,10.9,0,0,0
f5cb0fb6-09b3-4996-bfa8-cc368563c7d5,"Pittman, Mayo and Rhodes",465,Education,Annual,48391,10,165,117,0.709,788,47,5,53.4,4604,5,0,5.0,0.7,False,2,17.4,0,6190,0
d42180e8-7b40-440d-af90-f4a0019d24f5,"Carson, Ortiz and Mills",550,Tech,Annual,35828,4,142,33,0.232,29,1,0,3.1,53,2,1,3.0,0.36,True,10,5.5,1,0,1
edc96383-7d05-4c3e-a70b-bf9fd0eea6ef,Mcintyre and Sons,6786,Retail,Monthly,292328,15,3196,1098,0.344,5686,339,5,31.3,8045,3,2,6.0,0.36,False,9,6.5,1,0,0
72089663-b0b1-42b8-8756-de325a7b2d93,King-Stone,88,Education,Annual,13562,36,9,6,0.667,56,7,7,87.6,47,1,0,10.0,0.69,False,0,14.1,0,2276,0
c78b1b53-ecd0-4c4a-90ec-21493a6bfa69,"Hall, Rodriguez and Salazar",1155,Tech,Annual,84691,32,119,106,0.891,1387,79,9,93.4,280,6,0,7.0,1.0,False,4,12.3,0,0,0
6cf9d01a-df57-4ef6-8bba-54223d1b7ef6,Clark LLC,503,Media,Multi-year,56231,38,27,16,0.593,162,10,5,71.1,187,4,0,7.0,0.5,False,24,24.1,0,0,1
edd6f517-04a5-4030-81d1-6e9d6eb85de5,Harvey-Dean,329,Finance,Annual,29141,8,138,90,0.652,696,42,11,46.2,3666,6,0,10.0,0.77,True,4,9.7,1,0,0
2b5f2604-560c-40e1-9ee3-674c8545806b,Sullivan-Morales,490,Manufacturing,Annual,48591,6,44,25,0.568,212,12,9,29.9,192,2,0,,0.95,False,2,11.2,0,0,0
3f07f6d1-8af5-490b-a026-74457d6c1c51,"Robertson, Howell and Taylor",1386,Media,Monthly,159616,31,446,367,0.823,3520,185,9,22.6,555,0,0,,0.73,False,1,16.6,0,0,0
